"id"|"EAN13"|"CODE_ISP"|"EDITABLE_NAME"|"PRINCIPE_ACTIVE"|"CLEAR_CONCENTRATION"|"CONCENTRATION"|"SHAPE_PHARMACY"|"QUANTITY_PER_CONTAINER"|"UNIT_OF_MEASUREMENT"|"LABORATORY"|"MASTER_CATEGORY"|"CATEGORY"|"SUB_CATEGORY"|"PRESCRIPTION_TYPE"|"BIOEQUIVALENT"|"COOLED"|"CENABAST"|"BRAND"|"LIQUID"
777000806|7804653720314|"F-22138/20"|"VENLAVITAE XR 150 MG X 30 CÁPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA"|"VENLAFAXINA CLORHIDRATO 150 MG"|"150"|"150 MG"|"CAPSULAS CON COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA"|"30"|"CAPSULA"|"GALENICUM HEALTH"|"MEDICAMENTOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"ESTABILIZADORES DEL ANIMO"|"MRE"|1|0||1|0
777000807|7804653720574|"F-24362/18"|"ETOVITAE 60 MG X 14 COMPRIMIDOS RECUBIERTOS"|"ETORICOXIB 60 MG"|"60"|"60 MG"|"COMPRIMIDOS RECUBIERTOS"|"14"|"COMPRIMIDO"|"GALENICUM HEALTH"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|1|0||1|0
777000808|7804656600057|"F-21685/20"|"DANIELE X 28 COMPRIMIDOS RECUBIERTOS"|"(BLANCO) DIENOGEST (BLANCO) 2 MG ETINILESTRADIOL 0,03 MG  (VERDE) EXCIPIENTES"|"2;0,03"|"(BLANCO) 2 MG;0,03 MG"|"COMPRIMIDOS RECUBIERTOS"|"28"|"COMPRIMIDO"|"EXELTIS"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"WP"|1|0||1|0
777000809|7804656600095|"F-22468/21"|"CERCIORA-T 0,75 MG X 2 COMPRIMIDOS"|"LEVONORGESTREL 0,75 MG"|"0,75"|"0,75 MG"|"COMPRIMIDOS"|"2"|"COMPRIMIDO"|"EXELTIS"|"MEDICAMENTOS"|"SISTEMA REPRODUCTIVO Y URINARIO"|"ANTICONCEPTIVOS"|"NP"|1|0||1|0
777000810|7804657990096|"SDM 1803/15"|"LAGRIMAS ARTIFICIALES 0,7 % X 10 ML SOLUCIÓN OFTÁLMICA ESTERIL"|"HIPROMELOSA 0,7%"|"0,7"|"0,70%"|"SOLUCION OFTALMICA ESTERIL"|"10"|"100 ML"|"PHARMATECH"|"MEDICAMENTOS"|"MEDICAMENTOS OFTALMOLOGICOS"|"LUBRICANTES Y DESCONGESTIONANTES"|"NP"|0|0||1|1
777000811|7804658960036||"PSUVITAMINAS 860 MG X 60 CÁPSULAS"|"TIAMINA (VITAMINA B1) 6 MG RIBOFLAVINA (VITAMINA B2) 6 MG PIRIDOXINA (VITAMINA B6) 50 MG"|"6;6;50;12;680;25"|"6 MG;6 MG;50 MG;12 MCG;680 MG;25 MG"|"CAPSULAS"|"60"|"CAPSULA"|"VITAL & YOUNG"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA B"|"NP"|0|0||1|0
777000812|7804659070413||"KINGDOM PREMIUM INTENSE FEELING X 3 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"CONDONES"|"3"|"UNIDAD"|"DESFAR"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000813|7804659960011|"F-2873/19"|"DICLOFENACO SODICO 75 MG/3 ML X 5 AMPOLLAS SOLUCIÓN INYECTABLE"|"DICLOFENACO SODICO 75 MG/3 ML"|"75"|"75 MG/3 ML"|"SOLUCION INYECTABLE"|"3"|"AMPOLLA"|"MINTLAB"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|0|0||0|0
777000814|7804659960011|"F-25396/20"|"DICLOFENACO SÓDICO 75 MG/3 ML X 5 AMPOLLA SOLUCION INYECTABLE"|"DICLOFENACO 75 MG/3 ML"|"75"|"75 MG/3 ML"|"SOLUCION INYECTABLE"|"5"|"AMPOLLA"|"FLEXPHARMA"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"MRE"|1|0||0|1
777000815|7804664340129||"GLOBAL DIVICES VENDA DE GASA 6 CM X 4 M X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"VENDA GASA"|"1"|"UNIDAD"|"GLOBAL DEVICES"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"VENDAS"|"NP"|0|0||1|0
777000816|7804664340136||"GLOBAL PHARMA VENDA DE GASA 8 CM X 4 M X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"VENDA GASA"|"1"|"UNIDAD"|"GLOBAL PHARMA"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"VENDAS"|"NP"|0|0||1|0
777000817|7804664340143||"GLOBAL PHARMA VENDA GASA 10 CM X 4 M X 1 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"VENDA GASA"|"1"|"UNIDAD"|"GLOBAL PHARMA"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"APOSITOS, GASAS, PARCHES Y SUTURAS"|"NP"|0|0||0|0
777000818|7804664340150||"GLOBAL CARE VENDA GASA 12 CM X 4 M X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"VENDA"|"1"|"UNIDAD"|"GLOBAL CARE"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"VENDAS"|"NP"|0|0||1|0
777000819|7804664340167||"GLOBAL CARE VENDA GASA 15 CM X 4 M X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"VENDA"|"1"|"UNIDAD"|"GLOBAL CARE"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"VENDAS"|"NP"|0|0||1|0
777000820|7804664340471||"GLOBAL DIVICES PARCHE CURITA  X 1 UNIDAD"|"NO APLICA UNITARIO"||"UNITARIO"|"PARCHE"|"1"|"UNIDAD"|"GLOBAL PHARMA"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"APOSITOS, GASAS, PARCHES Y SUTURAS"|"NP"|0|0||1|0
777000821|7804664340587||"GLOBAL PHARMA GASA ESTERIL 5 CM X 5 CM X 2 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"GASA"|"2"|"UNIDAD"|"GLOBAL PHARMA"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"APOSITOS, GASAS, PARCHES Y SUTURAS"|"NP"|0|0||1|0
777000822|7804664340976||"GLOBAL DEVICES GASA PARAFINADA 10 CM X 10 CM X 1 UNIDAD"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"GASA"|"1"|"UNIDAD"|"GLOBAL DEVICES"|"DISPOSITIVOS MEDICOS"|"PRIMEROS AUXILIOS"|"APOSITOS, GASAS, PARCHES Y SUTURAS"|"NP"|0|0||1|0
777000823|7804665000053|"F-25387/20"|"CALCIO + VITAMINA D X 100 COMPRIMIDOS"|"CALCIO (CARBONATO) 1250 MG VITAMINA D3 (COLECALCIFEROL) 400 U.I."|"1250;400"|"1250 MG;400 U.I."|"COMPRIMIDOS"|"100"|"COMPRIMIDO"|"ZERICUM"|"MEDICAMENTOS"|"SISTEMA OSTEOARTICULAR (ARTICULACIONES Y HUESOS)"|"TRATAMIENTOS OSTEOPOROSIS"|"MRE"|0|0||0|0
777000824|7804665000053|"F-25387/20"|"CALCIO + VITAMINA D X 100 COMPRIMIDOS"|"CALCIO (CARBONATO) 1250 MG VITAMINA D3 (COLECALCIFEROL) 400 U.I."|"1250;400"|"1250 MG;400 U.I."|"COMPRIMIDOS"|"100"|"COMPRIMIDO"|"ZERICUM"|"MEDICAMENTOS"|"SISTEMA OSTEOARTICULAR (ARTICULACIONES Y HUESOS)"|"TRATAMIENTOS OSTEOPOROSIS"|"MRE"|0|0|"CENABAST"|0|0
777000825|7804667110385|"F-25114/19"|"RIVAXORED 15 MG X 28 COMPRIMIDOS RECUBIERTOS"|"RIVAROXABAN 15 MG"|"15"|"15 MG"|"COMPRIMIDOS"|"28"|"COMPRIMIDO"|"DR. REDDYS"|"MEDICAMENTOS"|"SISTEMA CARDIOVASCULAR Y SANGUINEO"|"ANTICOAGULANTES"|"MRE"|1|0|"CENABAST"|1|0
777000826|7804673040003||"CURAESPRING VITAMINA C 500 MG X 30 COMPRIMIDOS"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"CURAESPRING"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA C"|"NP"|0|0||1|0
777000827|7804673040010||"VITAMINA C 1000 MG X 30 COMPRIMIDOS MASTICABLES"|"ACIDO ASCORBICO (VITAMINA C) 1000 MG"|"1000"|"1000 MG"|"COMPRIMIDOS MASTICABLES"|"30"|"COMPRIMIDO"|"CURAE SPRING"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA C"|"NP"|0|0||0|0
777000828|7804673040058|"F-25890/20"|"MELATONINA 3 MG X 30 CAPSULAS"|"MELATONINA 3 MG"|"3"|"3 MG"|"CAPSULAS"|"30"|"CAPSULA"|"MDC HEALTH"|"PRODUCTOS NATURALES"|"FITOFARMACOS"|"SISTEMA NERVIOSO CENTRAL Y PERIFERICO"|"MRE"|0|0||0|0
777000829|7804673040065|"F-25889/20"|"AMOXICILINA 250 MG/5 ML X 60 ML POLVO PARA SUSPENSIÓN ORAL"|"AMOXICILINA 250 MG/5 ML"|"250"|"250 MG/5 ML"|"POLVO PARA SUSPENSIÓN ORAL"|"60"|"100 ML"|"MDC HEALTH"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"PENICILINICOS"|"APR"|0|0||0|0
777000830|7804673040072||"CLORHEXIDINA GLUCONATO 0,12% X 150 ML COLUTORIO"|"CLORHEXIDINA 0,12%"|"0,12"|"0,12%"|"COLUTORIO"|"150"|"100 ML"|"CURAESPRING"|"CUIDADO PERSONAL E HIGIENE"|"SALUD DENTAL"|"ENJUAGUES BUCALES"|"NP"|0|0|"CENABAST"|0|1
777000831|7804673040287||"FLUCLOXACILINA 500 MG X 12 CAPSULAS"|"FLUCLOXACILINA 500 MG"|"500"|"500 MG"|"CAPSULAS"|"12"|"CAPSULA"|"CURAESPRING"|"MEDICAMENTOS"|"ANTIBIOTICOS"|"PENICILINICOS"|"APR"|0|0|"CENABAST"|0|0
777000832|7804679990005||"TEST COVID RAPIDO ANTIGENO X 1 UNIDAD"|"SEGUN ROTULADO SEGUN ROTULADO"||"SEGUN ROTULADO"|"TEST NASOFARINGEO"|"1"|"UNIDAD"|"VIVADIAG S.A"|"DISPOSITIVOS MEDICOS"|"TEST"|"COVID"|"NP"|0|0|"CENABAST"|1|0
777000833|7804679990005||"VIVACHEK TEST RAPIDO ANTIGENO SARS COV-2 X 1 PACK"|"NO APLICA UNITARIO"||"UNITARIO"|"TEST"|"1"|"UNIDAD"|"VIVACHEK"|"DISPOSITIVOS MEDICOS"|"TEST"|"COVID"|"NP"|0|0|"CENABAST"|1|0
777000834|7804900000299|"F-17897/20"|"PANADOL ADVANCE 500 MG X 12 COMPRIMIDOS RECUBIERTOS"|"PARACETAMOL 500 MG"|"500"|"500 MG"|"COMPRIMIDOS RECUBIERTOS"|"12"|"COMPRIMIDO"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|0
777000835|7804900000350|"F-4233/20"|"PANADOL 100 MG/ML X 15 ML SOLUCIÓN PARA GOTAS ORALES"|"PARACETAMOL 100 MG/ML"|"100"|"100 MG/ML"|"SOLUCION ORAL PARA GOTAS"|"15"|"100 ML"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|1
777000836|7804900000367|"F-4234/20"|"PANADOL INFANTIL 160 MG/5 ML X 60 ML JARABE"|"PARACETAMOL 160 MG/5 ML"|"160"|"160 MG/5 ML"|"JARABE"|"60"|"100 ML"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|1
777000837|7804900000374|"F-4234/20"|"PANADOL INFANTIL 160 MG/5 ML X 90 ML JARABE"|"PARACETAMOL 160 MG/5 ML"|"160"|"160 MG/5 ML"|"JARABE"|"90"|"100 ML"|"GLAXOSMITHKLINE (GSK)"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS AL DOLOR"|"ANALGESICOS, ANTIINFLAMATORIOS Y ANTIPIRETICOS"|"NP"|0|0||1|1
777000838|7804900610955||"ETIQUET DESODORANTE ROLL ON WOMEN CLASICO X 60 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"ROLL ON"|"60"|"100 G"|"ETIQUET"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y ANTITRANSPIRANTES"|"NP"|0|0||1|0
777000839|7804900667539||"ETIQUET ANTITRANSPIRANTE CREMA MEN FULL PROTECT X 60 G"|"SEGUN ROTUADO SEGUN ROTULADO"||"SEGUN ROTUADO"|"CREMA"|"60"|"100 G"|"ETIQUET"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y ANTITRANSPIRANTES"|"NP"|0|0||1|1
777000840|7804902001133||"WILLIAM CREMA DE AFEITAR SUAVIZANTE X 100 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"100"|"100 G"|"WILLIAM"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|0
777000841|7804902019510||"NATALIE BOTANICALS BODY SPRAY APPLE X 205 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"BODY SPRAY"|"205"|"100 ML"|"NATALIE BOTANICALS"|"BELLEZA"|"FRAGANCIAS"|"MUJERES"|"NP"|0|0||1|1
777000842|7804902023845||"SKIN BRACER LOCION AFTER SHAVE FRESH X 60 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"LOCION"|"60"|"100 ML"|"SKIN BRACER"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|1
777000843|7804902023852||"SKIN BRACER AFTERSHAVE BLUE X 60 ML"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"LOCION TOPICA"|"60"|"100 ML"|"SKIN BRACER"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|1
777000844|7804902030102||"SKIN BRACER CREMA DE AFEITAR SENSITIVE X 100 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"100"|"100 G"|"SKIN BRACER"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"MAQUINAS, HOJAS Y CREMAS DE AFEITAR"|"NP"|0|0||1|1
777000845|7804902033134||"BROOKS TALCO KIDS DESODORANTE PARA PIES X 80 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TALCO"|"80"|"100 G"|"BROOKS"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO PERSONAL"|"DESODORANTES Y TALCOS PARA PIES"|"NP"|0|0||1|0
777000846|7804907858053||"PIELARMINA SOFT CREMA FACIAL EXFOLIANTE DAMASCO X 100 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"100"|"100 G"|"PIELARMINA"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO DE LA PIEL"|"CREMAS FACIALES"|"NP"|0|0||1|0
777000847|7804907916166||"PIELARMINA CREMA MANOS ARGAN X 80 G"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"CREMA"|"80"|"100 G"|"PIELARMINA"|"CUIDADO PERSONAL E HIGIENE"|"CUIDADO DE LA PIEL"|"CREMAS DE MANOS"|"NP"|0|0||1|0
777000848|7804907937666||"PETRIZZIO TOALLAS DESMAQUILLANTES MICELAR X 25 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"TOLLITAS DESMAQUILLANTES"|"25"|"UNIDAD"|"PETRIZZIO"|"BELLEZA"|"MAQUILLAJES Y DESMAQUILLANTES"|"DESMAQUILLANTES"|"NP"|0|0||1|1
777000849|7804918400340|"F-4195/20"|"FASARAX 20 MG X 20 COMPRIMIDOS"|"HIDROXICINA 20 MG"|"20"|"20 MG"|"COMPRIMIDOS"|"20"|"COMPRIMIDO"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|0
777000850|7804918400357|"F-4193/20"|"FASARAX 10 MG/5 ML X 120 ML JARABE"|"HIDROXICINA 10 MG/5 ML"|"10"|"10 MG/5 ML"|"JARABE"|"120"|"100 ML"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|1|0||1|1
777000851|7804918401316|"DM 10PR/0110/06"|"LIFESTYLES SKYN ORIGINAL X 3 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"2"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000852|7804918401842|"DM 10PR/0110/06"|"LIFESTYLES SKYN ORIGINAL X 6 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"6"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000853|7804918402054|"F-10836/21"|"CLARAGINE X 16 COMPRIMIDOS DE DISOLUCIÓN BUCAL"|"ALANTOINA 10 MG CETILPIRIDINIO 2,5 MG"|"10;2,5"|"10 MG;2,5 MG"|"COMPRIMIDOS DE DISOLUCION BUCAL"|"16"|"COMPRIMIDO"|"PRATER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS A RESFRIADO"|"ANTISEPTICOS BUCALES"|"NP"|0|0||1|0
777000854|7804918402153|"F-10828/21"|"TOCALM 30 MG/5 ML ADULTO X 100 ML JARABE"|"AMBROXOL CLORHIDRATO 30 MG/5 ML"|"30"|"30 MG/5 ML"|"JARABE"|"100"|"100 ML"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTITUSIVOS Y EXPECTORANTES"|"NP"|0|0||1|1
777000855|7804918402399|"F-4192/20"|"CARIAMYL X 20 G CREMA TÓPICA"|"MENTOL 0,375 G/100 G ALCANFOR 0,097 G/100 G TRICLOSAN 0,20 G/100 G"|"0,375; 0,097; 0,20; 1"|"0,375 G/100 G;0,097 G/100 G;0,20 G/100 G;1 G/100 G"|"CREMA TOPICA"|"20"|"100 G"|"PRATER"|"MEDICAMENTOS"|"DERMATOLOGICOS"|"ANTIPRURIGINOSOS (PICAZON)"|"NP"|0|0||1|0
777000856|7804918402702|"F-11952/17"|"RIGOTAX 10 MG X 30 CÁPSULAS BLANDAS"|"CETIRIZINA 10 MG"|"10"|"10 MG"|"CAPSULAS BLANDAS"|"30"|"CAPSULA"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|0
777000857|7804918402702|"F-25203/20"|"RIGOTAX 10 MG X 30 COMPRIMIDOS"|"CETIRIZINA 10 MG"|"10"|"10 MG"|"COMPRIMIDOS"|"30"|"COMPRIMIDO"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|1|0||1|0
777000858|7804918402870|"DM 10PR/0110/06"|"LIFESTYLES SKYN INTENSE FEEL X 6 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"6"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000859|7804918403419||"BENTLEY CLASSIC X 50 G GEL TÓPICO"|"AGUA SEGUN ROTULADO GLICERINA  PROPILENGLICOL"||"SEGUN ROTULADO"|"GEL TOPICO"|"50"|"100 G"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"LUBRICANTES"|"NP"|0|0||1|0
777000860|7804918403488|"DM 10PR/0031/05"|"LIFESTYLES LARGE X 12 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000861|7804918404096||"CREVET LIGHT 100 MG X 100 COMPRIMIDOS MASTICABLES"|"ACIDO ASCORBICO (VITAMINA C) 100 MG"|"100"|"100 MG"|"COMPRIMIDOS MASTICABLES"|"100"|"COMPRIMIDO"|"PRATER"|"VITAMINAS Y SUPLEMENTOS"|"MULTIVITAMINAS, MINERALES Y ENERGIA"|"VITAMINA C"|"NP"|0|0||1|0
777000862|7804918410325|"F-13671/19"|"ALLEDRYL D  X 120 ML JARABE"|"LORATADINA 2,5 MG/5 ML PSEUDOEFEDRINA SULFATO 15 MG/5 ML"|"2,5;15"|"2,5 MG/5 ML;15 MG/5 ML"|"JARABE"|"120"|"100 ML"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|1
777000863|7804918450017|"DM 10PR/0110/06"|"LIFESTYLES ULTRA SENSIBLE NUDE X 3 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000864|7804918450024|"DM 10PR/0112/06"|"LIFESTYLES VIBRA-RIBBED STIMULA X 3 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000865|7804918450031|"DM 10PR/0034/05"|"LIFESTYLES STUDDED ROUGH RIDER X 3 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000866|7804918450055|"DM 10PR/0096/06"|"LIFESTYLES FORTE X 12 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000867|7804918450154|"DM 10PR/0110/06"|"LIFESTYLES ULTRA SENSIBLE NUDE X 12 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000868|7804918450161|"DM 10PR/0112/06"|"LIFESTYLES VIBRA-RIBBED STIMULA X 12 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000869|7804918450178|"DM 10PR/0034/05"|"LIFESTYLES STUDDED ROUGH RIDER X 12 UNIDADES"|"NO APLICA"||"NO APLICA"|"PRESERVATIVOS"|"12"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000870|7804918450208||"BENTLEY CLASSIC 50 G+ LIFESTYLE 3 UNIDADES X 1 PACK"|"NO APLICA UNITARIO"||"UNITARIO"|"GEL + PRESERVATIVOS"|"1"|"PACK"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"LUBRICANTES"|"NP"|0|0||1|0
777000871|7804918450246|"DM 10PR/0032/05"|"LIFESTYLES CLIMAX CONTROL X 3 UNIDADES"|"NO APLICA UNITARIO"||"UNITARIO"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000872|7804918450406|"F-15537/21"|"NEO ALLEDRYL 2,5 MG/5 ML X 60 ML JARABE"|"DESLORATADINA 2,5 MG/5 ML"|"2,5"|"2,5 MG/5 ML"|"JARABE"|"60"|"100 ML"|"PRATER"|"MEDICAMENTOS"|"SISTEMA RESPIRATORIO"|"ANTIHISTAMINICOS (ALERGIAS)"|"MRE"|0|0||1|1
777000873|7804918450697||"LIFESTYLES ORGAZMAX X 3 UNIDADES"|"SEGUN ROTULADO"||"SEGUN ROTULADO"|"PRESERVATIVOS"|"3"|"UNIDAD"|"PRATER"|"SALUD SEXUAL"|"PRESERVATIVOS Y LUBRICANTES"|"PRESERVATIVOS"|"NP"|0|0||1|0
777000874|7804918500064|"F-15516/21"|"CLARAGINE MIEL LIMON X 8 COMPRIMIDOS DE DISOLUCIÓN BUCAL"|"ALANTOINA 10 MG CETILPIRIDINIO 2,5 MG"|"10;2,5"|"10 MG;2,5 MG"|"COMPRIMIDOS DE DISOLUCIÓN BUCAL"|"8"|"COMPRIMIDO"|"PRATER"|"MEDICAMENTOS"|"MEDICAMENTOS ASOCIADOS A RESFRIADO"|"ANTISEPTICOS BUCALES"|"NP"|0|0||1|0
777000875|7804918500088|"F-15504/21"|"MUCIVIL 1 % X 15 ML SOLUCIÓN TÓPICA"|"TERBINAFINA CLORHIDRATO 1%"|"1"|"1 %"|"SOLUCION TOPICA"|"15"|"100 ML"|"PRATER"|"MEDICAMENTOS"|"ANTIMICOTICOS"|"TOPICOS"|"APR"|0|0||1|1
777000876|7804918500095|"F-15618/21"|"MUCIVIL 1 % X 20 G CREMA TÓPICA"|"TERBINAFINA CLORHIDRATO 1%"|"1"|"1 %"|"CREMA TOPICA"|"20"|"100 G"|"PRATER"|"MEDICAMENTOS"|"ANTIMICOTICOS"|"TOPICOS"|"APR"|0|0||1|0
